time,x,y,v,delta,accel,cte,cost,power,energy
62.1,168.6234893798828,187.55284118652344,6.540110707490381,0.011557533753282992,1.1041565547732817,0.07668542419687904,72.79919189087848,30.01362019157451,1473.0410233664418
62.2,167.96945190429688,187.57614135742188,6.5477631265109935,0.012686705150203882,1.200225465810434,0.2949821071608523,76.32407750419745,32.25357937158057,1476.2663813036
62.300000000000004,167.3147430419922,187.59727478027344,6.552718470273313,0.011779276299619612,1.0547855904914416,0.03165140733139203,76.10950470356835,28.94448030158705,1479.1608293337586
62.400000000000006,166.65945434570312,187.6162872314453,6.557850851831415,0.012364310864047347,1.1515541169363686,0.012338324238111419,79.57153699981752,31.19039059403896,1482.2798683931624
62.5,166.00347900390625,187.63304138183594,6.565369047373957,0.012546808101583823,1.245681578089039,0.3242538881564299,83.26935872816311,33.392257904164545,1485.619094183579
62.6,165.34642028808594,187.64747619628906,6.579128179895966,0.011307520850533442,1.0966482982277406,0.019453032238792484,82.87762137137986,30.036287245156327,1488.6227229080946
62.7,164.68756103515625,187.659912109375,6.597871216784262,0.011203259115380892,1.1845805591201883,0.03324753035283867,86.2312157180631,32.16042124746476,1491.8387650328411
62.800000000000004,164.02671813964844,187.67047119140625,6.618130068771373,0.010854356052386847,1.270126831832727,0.35013317355967616,89.84019766189853,34.24940004065066,1495.2637050369062
62.900000000000006,163.36361694335938,187.67901611328125,6.643603914395684,0.0097768534740912,1.1150524414307639,0.051902618167591154,89.20623055319098,30.78634203447258,1498.3423392403536
63.0,162.69757080078125,187.68560791015625,6.675150891088164,0.009077963737665016,1.1935075075953316,0.06159254130511387,92.4046426809059,32.77922098335021,1501.6202613386886
63.1,162.0282440185547,187.69052124023438,6.7079933518697885,0.00836530812310566,1.2691755913820655,0.35483454723891916,95.84382178502459,34.7314789511612,1505.0934092338048
63.2,161.35562133789062,187.69395446777344,6.741994499640975,0.007415307110001242,1.1101195508048398,0.06776220107101914,95.03104425028637,31.169389596475888,1508.2103481934523
63.300000000000004,160.67938232421875,187.69586181640625,6.779168264809914,0.00652945538246238,1.1819323944294107,0.06997996071814425,98.15230702639573,33.06185638448358,1511.5165338319007
63.400000000000006,159.9994354248047,187.69651794433594,6.815007055732804,0.005746557784923312,1.2522446866169503,0.3279715314562771,101.51614220862471,34.93003636537699,1515.0095374684383
63.5,159.3160858154297,187.69615173339844,6.84910253080729,0.005101273492479945,1.092702947616482,0.07089516635885891,100.70648433315598,31.29591461929911,1518.1391289303683
63.6,158.62936401367188,187.69482421875,6.880971632130674,0.004328264747266432,1.163538233261285,0.06988270668008452,72.34753247688872,33.162243395889874,1521.4553532699574
63.7,157.93975830078125,187.69268798828125,6.90793683030434,0.0035966493641114853,1.1979498465515042,0.2692710843461665,75.80844436774566,34.13678191397684,1524.869031461355
63.800000000000004,157.24757385253906,187.6898651123047,6.933194405866207,0.00322570084821137,1.0430751051439617,0.06555753965754901,75.19145130218506,30.515254853472012,1527.9205569467022
63.900000000000006,156.55300903320312,187.68641662597656,6.95450469858069,0.002619210187897618,1.0825514095002624,0.0624277067487473,78.63679035876784,31.580017063471693,1531.0785586530494
64.0,155.85675048828125,187.68243408203125,6.968263993223333,0.001957147305933107,1.128442210581547,0.1869887136277049,82.31981338723115,32.76826548452471,1534.3553852015018
64.10000000000001,155.15943908691406,187.6781005859375,6.977262138916508,0.0013387049642422607,1.1776288308808838,0.4833126640397786,86.46458963134488,34.016027188422626,1537.756987920344
64.2,154.46133422851562,187.67335510253906,6.984274467373716,0.0011525723373908788,1.0313015894777326,0.050325805085534296,85.8600663970509,30.476601042168227,1540.804648024561
64.3,153.7626495361328,187.6684112548828,6.988812046418477,0.0006144898681186483,1.0863296992468763,0.09510810125376776,89.74279671441379,31.844606424079924,1543.9891086669688
64.4,153.0636749267578,187.6634063720703,6.990258501597353,0.00010637379981614365,1.1451501859425381,0.3866129033538455,93.99425833737021,33.29098622395297,1547.3182072893642
64.5,152.36463928222656,187.6583709716797,6.991222685375806,8.147865881833057e-05,1.0014209037672832,0.036303599347747496,93.67751001993952,29.77908797813905,1550.296116087178
64.60000000000001,151.66542053222656,187.6533203125,6.993498820134973,-0.00028134395803625697,1.0271600036307666,0.03157372889038625,97.66586606838823,30.41989623492589,1553.3381057106706
64.7,150.96607971191406,187.64830017089844,6.992051642095491,-0.0006254055572528851,1.0608515557435008,0.2880851198980537,101.93588009554726,31.237413711407612,1556.4618470818114
64.8,150.2672882080078,187.64344787597656,6.984266912019822,-0.0005744466410241595,0.9196981681852513,0.02234272977871956,101.94302118097295,27.748426172706395,1559.236689699082
64.9,149.56944274902344,187.63870239257812,6.9733951005488075,-0.0008249613272021727,0.9643625922523252,0.01791740503084601,106.30174763710465,28.790166860935745,1562.1157063851756
65.0,148.8730010986328,187.63417053222656,6.956075341108461,-0.0011178542519663082,1.0197308953177824,0.19422812478123372,110.92840733660243,30.058449162451648,1565.1215513014208
65.10000000000001,148.17874145507812,187.62989807128906,6.931293519351343,-0.0016907756248850233,1.2873059053705127,0.4995775591447431,116.12851815149081,36.43091710289622,1568.7646430117104
65.2,147.48681640625,187.62600708007812,6.911638345725928,-0.0015268955510090924,1.1553481658724407,0.006172710964582596,116.09295208099208,33.12624008032262,1572.0772670197427
65.3,146.79615783691406,187.62245178222656,6.904561847809781,-0.0016430930057020465,1.2225717605175384,0.11693231541692946,120.53465863903051,34.713539032255596,1575.5486209229682
65.4,146.1055908203125,187.6192169189453,6.908289599312738,-0.0017727742549200954,1.2874134996350013,0.4263271480942632,125.05769637866176,36.301833054092654,1579.1788042283774
65.5,145.4140167236328,187.61631774902344,6.924179676138976,-0.0016771285405580909,1.1382839861476155,0.0025740925002831,124.30574973562089,32.77869161505938,1582.4566733898835
65.60000000000001,144.72030639648438,187.61376953125,6.948018093881496,-0.0016267469625064917,1.1963128339760924,0.04132093483989335,128.0172454645879,34.31394906899401,1585.8880682967829
65.7,144.0240936279297,187.61154174804688,6.973954300674465,-0.0016326745018072132,1.255703592136013,0.34489211697774486,131.9176816415373,35.90403794866883,1589.4784720916498
65.8,143.3251190185547,187.609619140625,7.003162682688417,-0.001591313541347512,1.3155006067653225,0.008321502725371462,130.9466322256287,37.53410962464575,1593.2318830541144
65.9,142.62290954589844,187.60801696777344,7.038979480578468,-0.0014599274835222346,1.373470460420121,0.009601693835314094,134.35998064609555,39.17159032157312,1597.1490420862717
